key,label,fy,stage,variant,value,documents_disagree,source
es workbooks,E.S. Workbooks,2020,restated,,9968,0,fy24-approved-budget.txt
es workbooks,E.S. Workbooks,2020,settled,,10622,0,fy21-approved-school-budget-6-13-20.txt
es workbooks,E.S. Workbooks,2021,proposed,,10954,0,fy21-approved-school-budget-6-13-20.txt
es workbooks,E.S. Workbooks,2021,restated,,10954,0,fy24-approved-budget.txt
es workbooks,E.S. Workbooks,2021,settled,,10954,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
es workbooks,E.S. Workbooks,2022,proposed,,11383,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
es workbooks,E.S. Workbooks,2022,restated,,10480,0,fy24-approved-budget.txt
es workbooks,E.S. Workbooks,2022,settled,,11383,0,fy23-approved-budget.txt
es workbooks,E.S. Workbooks,2023,proposed,,0,0,fy23-approved-budget.txt
es workbooks,E.S. Workbooks,2023,settled,,0,0,fy24-approved-budget.txt
es workbooks,E.S. Workbooks,2024,proposed,,0,0,final-fy25-budget-4-3-24.txt
es workbooks,E.S. Workbooks,2025,proposed,,12000,0,fy26-school-dept-approved-budget-3-12-25.txt
es workbooks,E.S. Workbooks,2026,proposed,,11341,0,fy26-school-dept-approved-budget-3-12-25.txt
es workbooks,E.S. Workbooks,2026,settled,,11341,0,final-budget-document.txt
es workbooks,E.S. Workbooks,2027,proposed,,15000,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
es workbooks,E.S. Workbooks,2027,proposed,Balanced,15000,0,final-budget-document.txt
es workbooks,E.S. Workbooks,2027,proposed,Core Budget,15000,0,final-budget-document.txt
es workbooks,E.S. Workbooks,2027,proposed,Level Service,15000,0,fy27-budget-projections-as-of-3-23-26.txt
es workbooks,E.S. Workbooks,2027,proposed,Restoration,15000,0,final-budget-document.txt
executive secretaries supt,Executive Secretaries/Supt.,2014,restated,,40482,0,fy19-supt-proposed-personnel-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2015,restated,,39758,0,budget-hearing-fy20-proposed-lps-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2016,restated,,46010,0,budget-hearing-fy20-proposed-lps-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2017,proposed,,47043,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
executive secretaries supt,Executive Secretaries/Supt.,2017,restated,,48406,0,fy21-approved-school-budget-6-13-20.txt
executive secretaries supt,Executive Secretaries/Supt.,2018,proposed,,49402,0,fy18-personnel-supt-recommended-budget-revised-6-6-17.txt
executive secretaries supt,Executive Secretaries/Supt.,2018,restated,,55507,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2018,settled,,54302,0,fy19-supt-proposed-personnel-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2019,proposed,,54936,1,fy19-supt-proposed-personnel-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2019,restated,,54742,0,fy23-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2019,settled,,57159,0,budget-hearing-fy20-proposed-lps-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2020,proposed,,98192,0,budget-hearing-fy20-proposed-lps-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2020,restated,,85669,0,fy24-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2020,settled,,98192,0,fy21-approved-school-budget-6-13-20.txt
executive secretaries supt,Executive Secretaries/Supt.,2021,proposed,,101743,0,fy21-approved-school-budget-6-13-20.txt
executive secretaries supt,Executive Secretaries/Supt.,2021,restated,,101743,0,fy24-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2021,settled,,101743,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2022,proposed,,121700,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2022,restated,,123347,0,fy24-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2022,settled,,125825,0,fy23-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2023,proposed,,125935,0,fy23-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2023,restated,,128481,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
executive secretaries supt,Executive Secretaries/Supt.,2023,settled,,126349,0,fy24-approved-budget.txt
executive secretaries supt,Executive Secretaries/Supt.,2024,proposed,,150586,0,final-fy25-budget-4-3-24.txt
executive secretaries supt,Executive Secretaries/Supt.,2024,restated,,185201,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
executive secretaries supt,Executive Secretaries/Supt.,2025,proposed,,133663,1,fy26-school-dept-approved-budget-3-12-25.txt
executive secretaries supt,Executive Secretaries/Supt.,2025,restated,,184375,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
executive secretaries supt,Executive Secretaries/Supt.,2026,proposed,,156879,0,fy26-school-dept-approved-budget-3-12-25.txt
executive secretaries supt,Executive Secretaries/Supt.,2026,settled,,161879,0,final-budget-document.txt
executive secretaries supt,Executive Secretaries/Supt.,2027,proposed,,129508,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
executive secretaries supt,Executive Secretaries/Supt.,2027,proposed,Balanced,129508,0,final-budget-document.txt
executive secretaries supt,Executive Secretaries/Supt.,2027,proposed,Core Budget,129508,0,final-budget-document.txt
executive secretaries supt,Executive Secretaries/Supt.,2027,proposed,Level Service,129508,0,fy27-budget-projections-as-of-3-23-26.txt
executive secretaries supt,Executive Secretaries/Supt.,2027,proposed,Restoration,92765,0,final-budget-document.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2014,restated,,6671,0,fy19-proposed-maintenance-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2015,restated,,6966,0,budget-hearing-fy20-proposed-lps-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2016,restated,,9119,0,budget-hearing-fy20-proposed-lps-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2017,restated,,7908,0,fy21-approved-school-budget-6-13-20.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2018,restated,,12075,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2018,settled,,8605,0,fy19-proposed-maintenance-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2019,proposed,,9148,0,fy19-proposed-maintenance-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2019,restated,,11084,0,fy23-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2019,settled,,9148,0,budget-hearing-fy20-proposed-lps-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2020,proposed,,9148,0,budget-hearing-fy20-proposed-lps-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2020,restated,,8722,0,fy24-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2020,settled,,9148,0,fy21-approved-school-budget-6-13-20.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2021,proposed,,9148,0,fy21-approved-school-budget-6-13-20.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2021,restated,,9148,0,fy24-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2021,settled,,9148,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2022,proposed,,9148,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2022,restated,,12354,0,fy24-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2022,settled,,9148,0,fy23-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2023,proposed,,3148,0,fy23-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2023,restated,,14438,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2023,settled,,14034,0,fy24-approved-budget.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2024,proposed,,24005,0,final-fy25-budget-4-3-24.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2024,restated,,2130,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2025,proposed,,24005,0,fy26-school-dept-approved-budget-3-12-25.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2025,restated,,11206,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2025,settled,,24005,0,fy27-budget-projections-as-of-3-16-26-with-restorations.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2026,proposed,,24005,0,fy26-school-dept-approved-budget-3-12-25.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2026,settled,,24005,0,final-budget-document.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2027,proposed,,24720,0,fy27-budget-projections-as-of-2-24-26-with-restorations.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2027,proposed,Balanced,15000,0,final-budget-document.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2027,proposed,Core Budget,15000,0,final-budget-document.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2027,proposed,Level Service,15000,0,fy27-budget-projections-as-of-3-23-26.txt
fire safety furniture repair,Fire Safety/Furniture Repair,2027,proposed,Restoration,15000,0,final-budget-document.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2014,restated,,6671,0,fy19-supt-proposed-expense-budget.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2015,restated,,6966,0,fy19-supt-proposed-expense-budget.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2016,restated,,9119,0,fy19-supt-proposed-expense-budget.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2017,proposed,,8062,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2017,restated,,7908,0,fy19-supt-proposed-expense-budget.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2018,proposed,,8605,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2018,settled,,8605,0,fy19-supt-proposed-expense-budget.txt
fire safety futniture repair,Fire Safety/Futniture Repair,2019,proposed,,9148,0,fy19-supt-proposed-expense-budget.txt
freshman ms coaches,Freshman & MS Coaches,2015,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2016,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2017,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2018,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2019,restated,,0,0,fy19-final-report.txt
freshman ms coaches,Freshman & MS Coaches,2019,settled,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2020,proposed,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
freshman ms coaches,Freshman & MS Coaches,2025,proposed,,0,0,fy26-school-dept-approved-budget-3-12-25.txt
freshman ms coaches,Freshman & MS Coaches,2026,proposed,,14415,0,fy26-school-dept-approved-budget-3-12-25.txt
freshman ms coaches,Freshman & MS Coaches,2026,settled,,14415,0,final-budget-document.txt
freshman ms coaches,Freshman & MS Coaches,2027,proposed,,14415,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
freshman ms coaches,Freshman & MS Coaches,2027,proposed,Balanced,0,0,final-budget-document.txt
freshman ms coaches,Freshman & MS Coaches,2027,proposed,Core Budget,14415,1,final-budget-document.txt
freshman ms coaches,Freshman & MS Coaches,2027,proposed,Level Service,0,0,fy27-budget-projections-as-of-3-23-26.txt
freshman ms coaches,Freshman & MS Coaches,2027,proposed,Restoration,14415,0,final-budget-document.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2014,restated,,316,0,fy19-supt-proposed-expense-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2015,restated,,239,0,budget-hearing-fy20-proposed-lps-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2016,restated,,0,0,budget-hearing-fy20-proposed-lps-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2017,proposed,,795,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2017,restated,,675,0,fy21-approved-school-budget-6-13-20.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2018,proposed,,500,0,fy18-non-personnel-supt-recommended-budget-revised-6-6-17.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2018,restated,,438,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2018,settled,,500,0,fy19-supt-proposed-expense-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2019,proposed,,500,0,fy19-supt-proposed-expense-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2019,restated,,0,0,fy23-superintendent-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2019,settled,,500,0,budget-hearing-fy20-proposed-lps-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2020,proposed,,500,0,budget-hearing-fy20-proposed-lps-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2020,restated,,606,0,fy24-approved-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2020,settled,,606,0,fy21-approved-school-budget-6-13-20.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2021,proposed,,706,0,fy21-approved-school-budget-6-13-20.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2021,restated,,706,0,fy24-approved-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2021,settled,,706,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2022,proposed,,706,0,budget-hearing-fy22-superintendent-39-s-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2022,restated,,0,0,fy24-approved-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2022,settled,,706,0,fy23-superintendent-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2023,proposed,,1042,0,fy23-superintendent-recommended-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2023,settled,,1042,0,fy24-approved-budget.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2024,proposed,,1042,0,final-fy25-budget-4-3-24.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2024,restated,,2078,0,final-fy26-town-manager-39-s-target-budget-approved-3-12-25.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2025,proposed,,4000,0,fy26-school-dept-approved-budget-3-12-25.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2026,proposed,,4200,0,fy26-school-dept-approved-budget-3-12-25.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2026,settled,,4200,0,final-budget-document.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2027,proposed,,4200,0,fy27-budget-projections-as-of-2-16-26-with-restorations.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2027,proposed,Balanced,4200,0,final-budget-document.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2027,proposed,Core Budget,4200,0,final-budget-document.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2027,proposed,Level Service,4200,0,fy27-budget-projections-as-of-3-23-26.txt
fuel oil heating charges,Fuel Oil/Heating Charges,2027,proposed,Restoration,4200,0,final-budget-document.txt
general ed transportation,General Education Transportation,2014,restated,,467634,0,fy19-supt-proposed-expense-budget.txt
