report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,226084,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,3323639,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1114345,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,26479504,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,4664068,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2012,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,21815436,within+outside=long|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Architectural & Engineering Services,0,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,370000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,960000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,330000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,4740000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,8440000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,7384666,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",inside the debt limit,Streets Sidewalks & Parking,10000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,256956,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,3478584,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1127786,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,27097992,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,4863326,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2011,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,22234666,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Architectural & Engineering Services,0,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,431000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,1120000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,445000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,5120000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,9034000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,7885832,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",inside the debt limit,Streets Sidewalks & Parking,25000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,292828,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,3627692,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1140663,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,29122015,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,5061183,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2010,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,24060832,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Architectural & Engineering Services,584071,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,0,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,234183,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,570000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,5500000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,9490000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,7798935,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",inside the debt limit,Streets Sidewalks & Parking,40000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,334517,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
2013,4119-fy-2013-annual-town-report.pdf,80,2009,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,3786000,within+outside=long|sum(inside the debt limit)=within|sum(outside the debt limit)=outside
