video_id,board_slug,meeting_date,path,segments,seconds,language,generated,chars,fetched_at
2Ue2BrWiSPo,finance-committee,2020-05-28,sources/data/youtube-transcripts/finance-committee/2020-05-28-2Ue2BrWiSPo.json,1452,4829,en,auto,148462,2026-09-11T20:33:54Z
_8miCiuLVyw,zoning-board-of-appeals,2020-05-27,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-05-27-_8miCiuLVyw.json,1199,3672,en,auto,122088,2026-09-10T18:26:30Z
5vDkq1991Nc,school-committee,2020-05-20,sources/data/youtube-transcripts/school-committee/2020-05-20-5vDkq1991Nc.json,2993,7519,en,auto,287307,2026-09-10T18:27:16Z
PnnSBM_MSO8,select-board,2020-05-19,sources/data/youtube-transcripts/select-board/2020-05-19-PnnSBM_MSO8.json,2569,7144,en,auto,261840,2026-09-11T22:47:19Z
jSOVTrqv66U,finance-committee,2020-05-14,sources/data/youtube-transcripts/finance-committee/2020-05-14-jSOVTrqv66U.json,2764,6685,en,auto,259613,2026-09-11T20:34:40Z
WKKFdCR-Gds,select-board,2020-05-12,sources/data/youtube-transcripts/select-board/2020-05-12-WKKFdCR-Gds.json,4111,11337,en,auto,406095,2026-09-11T22:48:05Z
FNTruFwsptw,finance-committee,2020-05-07,sources/data/youtube-transcripts/finance-committee/2020-05-07-FNTruFwsptw.json,3934,13389,en,auto,401586,2026-09-11T20:35:26Z
0nQUz7T1R4Q,school-committee,2020-05-06,sources/data/youtube-transcripts/school-committee/2020-05-06-0nQUz7T1R4Q.json,1417,4222,en,auto,144640,2026-09-10T18:28:02Z
HRmcoQdUbb4,select-board,2020-05-05,sources/data/youtube-transcripts/select-board/2020-05-05-HRmcoQdUbb4.json,4704,11077,en,auto,441694,2026-09-11T22:48:51Z
OydGtSXROkc,finance-committee,2020-04-30,sources/data/youtube-transcripts/finance-committee/2020-04-30-OydGtSXROkc.json,3573,9984,en,auto,355555,2026-09-10T18:28:48Z
Gx0iJ0GAmHc,school-committee,2020-04-29,sources/data/youtube-transcripts/school-committee/2020-04-29-Gx0iJ0GAmHc.json,2140,6523,en,auto,207372,2026-09-10T18:29:35Z
yhNas02iNLU,select-board,2020-04-28,sources/data/youtube-transcripts/select-board/2020-04-28-yhNas02iNLU.json,3128,9589,en,auto,318203,2026-09-11T22:49:37Z
QwyFHdRbtLk,school-committee,2020-04-28,sources/data/youtube-transcripts/school-committee/2020-04-28-QwyFHdRbtLk.json,2693,6737,en,auto,252807,2026-09-10T18:30:21Z
-XN9Ze23Bjs,sewer-commission,2020-04-28,sources/data/youtube-transcripts/sewer-commission/2020-04-28--XN9Ze23Bjs.json,2636,7933,en,auto,268914,2026-09-10T18:31:07Z
Cxq5yPxe6rA,finance-committee,2020-04-23,sources/data/youtube-transcripts/finance-committee/2020-04-23-Cxq5yPxe6rA.json,1371,3304,en,auto,128691,2026-09-11T20:36:12Z
CtDRGh8Pfhg,sewer-commission,2020-04-23,sources/data/youtube-transcripts/sewer-commission/2020-04-23-CtDRGh8Pfhg.json,2833,9254,en,auto,289001,2026-09-10T18:31:53Z
gq03QdVekB0,zoning-board-of-appeals,2020-04-22,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-04-22-gq03QdVekB0.json,1176,3535,en,auto,119644,2026-09-10T18:32:39Z
pOdH7UNqRW8,select-board,2020-04-21,sources/data/youtube-transcripts/select-board/2020-04-21-pOdH7UNqRW8.json,2279,6472,en,auto,232106,2026-09-11T22:50:23Z
b34TBCYajNU,finance-committee,2020-04-16,sources/data/youtube-transcripts/finance-committee/2020-04-16-b34TBCYajNU.json,1426,4779,en,auto,145331,2026-09-11T20:36:59Z
-dk6y4JOQqk,school-committee,2020-04-15,sources/data/youtube-transcripts/school-committee/2020-04-15--dk6y4JOQqk.json,2445,7248,en,auto,249023,2026-09-10T18:33:25Z
l85vtVgmBXI,select-board,2020-04-14,sources/data/youtube-transcripts/select-board/2020-04-14-l85vtVgmBXI.json,2834,8615,en,auto,288159,2026-09-11T22:51:10Z
RkcqswbV2Jo,finance-committee,2020-04-09,sources/data/youtube-transcripts/finance-committee/2020-04-09-RkcqswbV2Jo.json,1635,5500,en,auto,167045,2026-09-11T20:37:45Z
8p2LJ_wqXt4,school-committee,2020-04-08,sources/data/youtube-transcripts/school-committee/2020-04-08-8p2LJ_wqXt4.json,1238,3987,en,auto,126075,2026-09-10T18:34:11Z
mOTvHM3ZFXo,select-board,2020-04-07,sources/data/youtube-transcripts/select-board/2020-04-07-mOTvHM3ZFXo.json,2593,7598,en,auto,264164,2026-09-11T22:51:57Z
wVdw-E6eWQA,school-committee,2020-04-04,sources/data/youtube-transcripts/school-committee/2020-04-04-wVdw-E6eWQA.json,2252,7198,en,auto,229906,2026-09-10T18:34:57Z
z3sckC1rJi4,finance-committee,2020-04-02,sources/data/youtube-transcripts/finance-committee/2020-04-02-z3sckC1rJi4.json,824,2626,en,auto,84258,2026-09-11T20:38:31Z
7NNEK6ddxaQ,select-board,2020-03-28,sources/data/youtube-transcripts/select-board/2020-03-28-7NNEK6ddxaQ.json,1072,2967,en,auto,109550,2026-09-11T22:52:43Z
CiRwnwWACtA,school-committee,2020-03-25,sources/data/youtube-transcripts/school-committee/2020-03-25-CiRwnwWACtA.json,1409,4651,en,auto,143236,2026-09-10T18:35:43Z
xPDkWQrdc5s,select-board,2020-03-24,sources/data/youtube-transcripts/select-board/2020-03-24-xPDkWQrdc5s.json,2503,7339,en,auto,254364,2026-09-11T22:53:29Z
JSAia2_tHD8,finance-committee,2020-03-12,sources/data/youtube-transcripts/finance-committee/2020-03-12-JSAia2_tHD8.json,3426,10630,en,auto,348798,2026-09-11T20:39:17Z
1peUiM1sYoY,school-committee,2020-03-11,sources/data/youtube-transcripts/school-committee/2020-03-11-1peUiM1sYoY.json,1729,4988,en,auto,175704,2026-09-10T18:36:29Z
YwkwhsAM9l8,select-board,2020-03-10,sources/data/youtube-transcripts/select-board/2020-03-10-YwkwhsAM9l8.json,3425,11103,en,auto,349948,2026-09-11T22:54:15Z
m6zl98aUAVc,finance-committee,2020-03-05,sources/data/youtube-transcripts/finance-committee/2020-03-05-m6zl98aUAVc.json,3729,10869,en,auto,379448,2026-09-11T20:40:04Z
BRZ-KyW5ZJE,select-board,2020-03-03,sources/data/youtube-transcripts/select-board/2020-03-03-BRZ-KyW5ZJE.json,1730,5106,en,auto,175763,2026-09-11T22:55:02Z
Q_JLgPoxMC8,finance-committee,2020-02-27,sources/data/youtube-transcripts/finance-committee/2020-02-27-Q_JLgPoxMC8.json,2695,7814,en,auto,273213,2026-09-11T20:40:50Z
WTt-t94nvq4,school-committee,2020-02-26,sources/data/youtube-transcripts/school-committee/2020-02-26-WTt-t94nvq4.json,2875,9087,en,auto,289729,2026-09-10T18:37:15Z
58LDpX0uPcI,finance-committee,2020-02-20,sources/data/youtube-transcripts/finance-committee/2020-02-20-58LDpX0uPcI.json,2278,6729,en,auto,231427,2026-09-11T20:41:36Z
MyicKaP4S1g,select-board,2020-02-18,sources/data/youtube-transcripts/select-board/2020-02-18-MyicKaP4S1g.json,3022,7864,en,auto,307707,2026-09-11T22:55:48Z
fA5t3_R2OfQ,finance-committee,2020-02-13,sources/data/youtube-transcripts/finance-committee/2020-02-13-fA5t3_R2OfQ.json,2100,6055,en,auto,213430,2026-09-11T20:42:23Z
fWf858aJd3s,finance-committee,2020-02-11,sources/data/youtube-transcripts/finance-committee/2020-02-11-fWf858aJd3s.json,2077,4961,en,auto,195601,2026-09-10T18:38:02Z
1HkJ8fRmkkY,select-board,2020-02-11,sources/data/youtube-transcripts/select-board/2020-02-11-1HkJ8fRmkkY.json,2531,7825,en,auto,257195,2026-09-11T22:56:34Z
_9RH76n8G1g,school-committee,2020-02-05,sources/data/youtube-transcripts/school-committee/2020-02-05-_9RH76n8G1g.json,1962,6211,en,auto,199505,2026-09-10T18:54:22Z
O2oldjzGWqU,select-board,2020-02-04,sources/data/youtube-transcripts/select-board/2020-02-04-O2oldjzGWqU.json,2995,6388,en,auto,283701,2026-09-11T22:57:21Z
Jiv3bn6Pac4,select-board,2020-01-28,sources/data/youtube-transcripts/select-board/2020-01-28-Jiv3bn6Pac4.json,2558,7458,en,auto,260511,2026-09-11T22:58:07Z
o2qWq_U-R2g,finance-committee,2020-01-23,sources/data/youtube-transcripts/finance-committee/2020-01-23-o2qWq_U-R2g.json,2262,6759,en,auto,230108,2026-09-11T20:43:09Z
k6lYFKYXyS0,school-committee,2020-01-22,sources/data/youtube-transcripts/school-committee/2020-01-22-k6lYFKYXyS0.json,2894,9181,en,auto,292634,2026-09-10T18:55:08Z
tJloRWoDzCs,select-board,2020-01-21,sources/data/youtube-transcripts/select-board/2020-01-21-tJloRWoDzCs.json,5077,14191,en,auto,518718,2026-09-11T22:58:53Z
hGCykSz83Es,select-board,2020-01-14,sources/data/youtube-transcripts/select-board/2020-01-14-hGCykSz83Es.json,2611,6981,en,auto,266520,2026-09-11T22:59:40Z
yuLO97xyj9o,zoning-board-of-appeals,2020-01-08,sources/data/youtube-transcripts/zoning-board-of-appeals/2020-01-08-yuLO97xyj9o.json,7627,17428,en,auto,724215,2026-09-11T12:23:15Z
PBTFlYejuJU,school-committee,2020-01-08,sources/data/youtube-transcripts/school-committee/2020-01-08-PBTFlYejuJU.json,2192,8549,en,auto,219171,2026-09-10T18:55:54Z
r5ci0EiezkQ,select-board,2020-01-07,sources/data/youtube-transcripts/select-board/2020-01-07-r5ci0EiezkQ.json,721,2010,en,auto,73725,2026-09-11T23:00:26Z
wrx1DK9NVa4,select-board,2019-12-19,sources/data/youtube-transcripts/select-board/2019-12-19-wrx1DK9NVa4.json,311,936,en,auto,32120,2026-09-11T23:01:13Z
VJlAEUcv-p0,school-committee,2019-12-18,sources/data/youtube-transcripts/school-committee/2019-12-18-VJlAEUcv-p0.json,1298,4420,en,auto,131154,2026-09-10T18:56:40Z
zuGrkVXIXYY,select-board,2019-12-10,sources/data/youtube-transcripts/select-board/2019-12-10-zuGrkVXIXYY.json,2390,7092,en,auto,243289,2026-09-11T23:27:04Z
VXaklqjZXaU,school-committee,2019-12-04,sources/data/youtube-transcripts/school-committee/2019-12-04-VXaklqjZXaU.json,2769,7963,en,auto,281480,2026-09-10T18:57:26Z
4XbRmHhr4rc,conservation-commission,2019-11-20,sources/data/youtube-transcripts/conservation-commission/2019-11-20-4XbRmHhr4rc.json,3346,10249,en,auto,337836,2026-09-11T12:24:02Z
thhhsCWzkVs,select-board,2019-11-19,sources/data/youtube-transcripts/select-board/2019-11-19-thhhsCWzkVs.json,3509,9739,en,auto,357580,2026-09-11T23:27:50Z
gRqqmVZ-XlM,finance-committee,2019-11-14,sources/data/youtube-transcripts/finance-committee/2019-11-14-gRqqmVZ-XlM.json,1956,5504,en,auto,200050,2026-09-11T20:43:55Z
CFuSgmO61rQ,school-committee,2019-11-06,sources/data/youtube-transcripts/school-committee/2019-11-06-CFuSgmO61rQ.json,1254,3932,en,auto,127499,2026-09-10T18:58:13Z
g4Lz-JNNQEo,select-board,2019-11-05,sources/data/youtube-transcripts/select-board/2019-11-05-g4Lz-JNNQEo.json,2177,5829,en,auto,221626,2026-09-11T23:28:36Z
I8euy2aNahc,select-board,2019-11-05,sources/data/youtube-transcripts/select-board/2019-11-05-I8euy2aNahc.json,60,188,en,auto,6932,2026-09-11T23:29:22Z
WqesUKvhllc,finance-committee,2019-10-24,sources/data/youtube-transcripts/finance-committee/2019-10-24-WqesUKvhllc.json,1121,3263,en,auto,114309,2026-09-11T20:44:42Z
fGrsOfLMyrg,select-board,2019-10-22,sources/data/youtube-transcripts/select-board/2019-10-22-fGrsOfLMyrg.json,2907,7794,en,auto,295081,2026-09-11T23:30:09Z
nXKYACD8Jqs,school-committee,2019-10-16,sources/data/youtube-transcripts/school-committee/2019-10-16-nXKYACD8Jqs.json,2972,9133,en,auto,299844,2026-09-10T18:58:59Z
OfsGpw3bYTk,select-board,2019-10-15,sources/data/youtube-transcripts/select-board/2019-10-15-OfsGpw3bYTk.json,3316,9677,en,auto,337735,2026-09-11T23:30:55Z
kcV4ans8GGg,finance-committee,2019-10-10,sources/data/youtube-transcripts/finance-committee/2019-10-10-kcV4ans8GGg.json,2997,8935,en,auto,304528,2026-09-11T20:45:29Z
wYI8_oa1Y6g,select-board,2019-10-08,sources/data/youtube-transcripts/select-board/2019-10-08-wYI8_oa1Y6g.json,5919,14617,en,auto,582035,2026-09-11T23:31:42Z
8iXm2ig3pTA,school-committee,2019-10-02,sources/data/youtube-transcripts/school-committee/2019-10-02-8iXm2ig3pTA.json,1752,5112,en,auto,177817,2026-09-10T18:59:45Z
NQL1DbD8SGQ,select-board,2019-10-01,sources/data/youtube-transcripts/select-board/2019-10-01-NQL1DbD8SGQ.json,2077,5860,en,auto,211289,2026-09-11T23:32:28Z
K4SngZvorfE,select-board,2019-10-01,sources/data/youtube-transcripts/select-board/2019-10-01-K4SngZvorfE.json,166,499,en,auto,17625,2026-09-11T23:33:14Z
TKL0B6ODvMA,finance-committee,2019-09-26,sources/data/youtube-transcripts/finance-committee/2019-09-26-TKL0B6ODvMA.json,1766,5268,en,auto,179628,2026-09-11T20:46:15Z
g6l26EAlyog,school-committee,2019-09-18,sources/data/youtube-transcripts/school-committee/2019-09-18-g6l26EAlyog.json,2938,7772,en,auto,291508,2026-09-10T19:00:35Z
_wDt5gE_B4c,select-board,2019-09-17,sources/data/youtube-transcripts/select-board/2019-09-17-_wDt5gE_B4c.json,534,1309,en,auto,55172,2026-09-11T23:34:00Z
W6mgPbVUXiM,select-board,2019-09-17,sources/data/youtube-transcripts/select-board/2019-09-17-W6mgPbVUXiM.json,3172,8132,en,auto,323314,2026-09-11T23:34:47Z
Swbe9BDMKGE,select-board,2019-09-17,sources/data/youtube-transcripts/select-board/2019-09-17-Swbe9BDMKGE.json,855,2269,en,auto,87671,2026-09-11T23:35:33Z
S7gr3GHSQw0,finance-committee,2019-09-12,sources/data/youtube-transcripts/finance-committee/2019-09-12-S7gr3GHSQw0.json,1909,5401,en,auto,194249,2026-09-11T20:47:01Z
EPzK1ychje8,select-board,2019-09-10,sources/data/youtube-transcripts/select-board/2019-09-10-EPzK1ychje8.json,3080,8906,en,auto,311419,2026-09-11T23:36:19Z
9RytVr2VrMo,school-committee,2019-09-04,sources/data/youtube-transcripts/school-committee/2019-09-04-9RytVr2VrMo.json,2101,6543,en,auto,213307,2026-09-10T19:01:22Z
a1GvUfsZpOM,select-board,2019-09-03,sources/data/youtube-transcripts/select-board/2019-09-03-a1GvUfsZpOM.json,4069,10633,en,auto,414448,2026-09-11T23:37:15Z
bQ3dFJYfTPs,finance-committee,2019-08-22,sources/data/youtube-transcripts/finance-committee/2019-08-22-bQ3dFJYfTPs.json,1195,3252,en,auto,121869,2026-09-11T20:47:48Z
yFFGsfEOFyU,select-board,2019-08-20,sources/data/youtube-transcripts/select-board/2019-08-20-yFFGsfEOFyU.json,3251,8496,en,auto,331316,2026-09-11T23:38:01Z
4hl978g2LXo,school-committee,2019-08-14,sources/data/youtube-transcripts/school-committee/2019-08-14-4hl978g2LXo.json,2231,7474,en,auto,223645,2026-09-10T19:02:08Z
Q9mIJ4SoHd0,select-board,2019-08-13,sources/data/youtube-transcripts/select-board/2019-08-13-Q9mIJ4SoHd0.json,2778,7691,en,auto,282465,2026-09-11T23:38:47Z
EavTh048kvg,finance-committee,2019-08-08,sources/data/youtube-transcripts/finance-committee/2019-08-08-EavTh048kvg.json,1408,3968,en,auto,143499,2026-09-11T20:48:34Z
wPQkIRgFWrE,finance-committee,2019-07-25,sources/data/youtube-transcripts/finance-committee/2019-07-25-wPQkIRgFWrE.json,1623,4658,en,auto,165187,2026-09-11T21:22:07Z
04NYIjOmuUE,select-board,2019-07-23,sources/data/youtube-transcripts/select-board/2019-07-23-04NYIjOmuUE.json,633,2152,en,auto,64594,2026-09-11T23:39:33Z
pGLw9_gBd7Q,select-board,2019-07-16,sources/data/youtube-transcripts/select-board/2019-07-16-pGLw9_gBd7Q.json,3285,9801,en,auto,332013,2026-09-11T23:40:19Z
c9NBb_cIViM,school-committee,2019-06-19,sources/data/youtube-transcripts/school-committee/2019-06-19-c9NBb_cIViM.json,2089,6534,en,auto,211714,2026-09-10T19:02:57Z
Zn4WWlHHDjk,select-board,2019-06-18,sources/data/youtube-transcripts/select-board/2019-06-18-Zn4WWlHHDjk.json,6142,14594,en,auto,607991,2026-09-11T23:41:05Z
k47niO9-U_o,select-board,2019-06-11,sources/data/youtube-transcripts/select-board/2019-06-11-k47niO9-U_o.json,4453,11322,en,auto,455065,2026-09-11T23:41:52Z
HtsXeXy5uaQ,school-committee,2019-06-05,sources/data/youtube-transcripts/school-committee/2019-06-05-HtsXeXy5uaQ.json,1853,5939,en,auto,187230,2026-09-10T19:03:45Z
5mPlKSmOYdw,select-board,2019-06-04,sources/data/youtube-transcripts/select-board/2019-06-04-5mPlKSmOYdw.json,4656,12383,en,auto,475490,2026-09-11T23:42:38Z
QhF_SXV6vqg,finance-committee,2019-05-23,sources/data/youtube-transcripts/finance-committee/2019-05-23-QhF_SXV6vqg.json,1657,5004,en,auto,168146,2026-09-11T21:22:53Z
dJvXvSzbuXw,school-committee,2019-05-22,sources/data/youtube-transcripts/school-committee/2019-05-22-dJvXvSzbuXw.json,3399,10753,en,auto,344272,2026-09-10T19:04:31Z
v1CIInfw-J8,select-board,2019-05-21,sources/data/youtube-transcripts/select-board/2019-05-21-v1CIInfw-J8.json,1692,4631,en,auto,172241,2026-09-11T23:43:24Z
rFicJIzUPBQ,select-board,2019-05-14,sources/data/youtube-transcripts/select-board/2019-05-14-rFicJIzUPBQ.json,3749,11134,en,auto,381807,2026-09-11T23:44:10Z
z2KisYXjbUM,select-board,2019-05-07,sources/data/youtube-transcripts/select-board/2019-05-07-z2KisYXjbUM.json,4573,11808,en,auto,465932,2026-09-11T23:44:57Z
DU9WEvsa_Ps,school-committee,2019-05-01,sources/data/youtube-transcripts/school-committee/2019-05-01-DU9WEvsa_Ps.json,1305,3810,en,auto,132326,2026-09-10T19:05:17Z
3_ZPZ2shlxU,school-committee,2019-04-24,sources/data/youtube-transcripts/school-committee/2019-04-24-3_ZPZ2shlxU.json,3027,7832,en,auto,292462,2026-09-10T19:06:03Z
_XcvaSxswKw,select-board,2019-04-16,sources/data/youtube-transcripts/select-board/2019-04-16-_XcvaSxswKw.json,1202,3112,en,auto,120136,2026-09-11T23:45:43Z
uHvJxAVbcnY,select-board,2019-04-09,sources/data/youtube-transcripts/select-board/2019-04-09-uHvJxAVbcnY.json,3984,11176,en,auto,405832,2026-09-12T00:00:46Z
ILUKSfdAuzU,school-committee,2019-04-03,sources/data/youtube-transcripts/school-committee/2019-04-03-ILUKSfdAuzU.json,3308,9974,en,auto,336658,2026-09-10T19:06:50Z
crnHnds60lc,select-board,2019-04-02,sources/data/youtube-transcripts/select-board/2019-04-02-crnHnds60lc.json,3129,9095,en,auto,317282,2026-09-12T00:01:32Z
1WmjwFJ_LkQ,finance-committee,2019-03-28,sources/data/youtube-transcripts/finance-committee/2019-03-28-1WmjwFJ_LkQ.json,3538,10458,en,auto,359759,2026-09-11T21:23:39Z
wD9sHkwyz1k,finance-committee,2019-03-21,sources/data/youtube-transcripts/finance-committee/2019-03-21-wD9sHkwyz1k.json,2151,6630,en,auto,218872,2026-09-11T21:24:26Z
PsP-g7S5wHc,school-committee,2019-03-20,sources/data/youtube-transcripts/school-committee/2019-03-20-PsP-g7S5wHc.json,2840,8584,en,auto,286407,2026-09-10T19:07:36Z
-8fw87wepYs,select-board,2019-03-19,sources/data/youtube-transcripts/select-board/2019-03-19--8fw87wepYs.json,5023,14365,en,auto,512271,2026-09-12T00:02:19Z
gZbzuySyUmU,finance-committee,2019-03-14,sources/data/youtube-transcripts/finance-committee/2019-03-14-gZbzuySyUmU.json,3526,10237,en,auto,359479,2026-09-11T21:25:12Z
569qLJp4kEA,select-board,2019-03-12,sources/data/youtube-transcripts/select-board/2019-03-12-569qLJp4kEA.json,2272,6097,en,auto,227539,2026-09-12T00:03:05Z
Qu7_SFziubg,finance-committee,2019-03-07,sources/data/youtube-transcripts/finance-committee/2019-03-07-Qu7_SFziubg.json,2520,7225,en,auto,257285,2026-09-11T21:25:58Z
vLwL3iZuBGo,school-committee,2019-03-06,sources/data/youtube-transcripts/school-committee/2019-03-06-vLwL3iZuBGo.json,1758,4402,en,auto,171095,2026-09-10T19:08:22Z
jdoMxZPiJBM,select-board,2019-03-05,sources/data/youtube-transcripts/select-board/2019-03-05-jdoMxZPiJBM.json,3888,10697,en,auto,396798,2026-09-12T00:03:51Z
sUkfSYAYnac,finance-committee,2019-02-28,sources/data/youtube-transcripts/finance-committee/2019-02-28-sUkfSYAYnac.json,3691,7782,en,auto,351224,2026-09-11T21:26:44Z
q_kfRYt1PwI,finance-committee,2019-02-21,sources/data/youtube-transcripts/finance-committee/2019-02-21-q_kfRYt1PwI.json,29,80,en,auto,3860,2026-09-11T21:27:30Z
Stluwv1PjlE,finance-committee,2019-02-21,sources/data/youtube-transcripts/finance-committee/2019-02-21-Stluwv1PjlE.json,2411,6377,en,auto,242621,2026-09-11T21:28:16Z
3-lMqgRTqdw,select-board,2019-02-19,sources/data/youtube-transcripts/select-board/2019-02-19-3-lMqgRTqdw.json,4198,11938,en,auto,428414,2026-09-12T00:04:38Z
bVInuvP474k,finance-committee,2019-02-14,sources/data/youtube-transcripts/finance-committee/2019-02-14-bVInuvP474k.json,2767,6251,en,auto,258627,2026-09-11T21:29:02Z
OTkeKPbYl9A,school-committee,2019-02-06,sources/data/youtube-transcripts/school-committee/2019-02-06-OTkeKPbYl9A.json,2930,8008,en,auto,290446,2026-09-10T19:09:08Z
sES_v5pOx4U,select-board,2019-02-05,sources/data/youtube-transcripts/select-board/2019-02-05-sES_v5pOx4U.json,3399,10008,en,auto,346402,2026-09-12T00:05:24Z
NBvXSASgAF8,finance-committee,2019-01-24,sources/data/youtube-transcripts/finance-committee/2019-01-24-NBvXSASgAF8.json,1792,5489,en,auto,182172,2026-09-11T21:29:48Z
D_x0gs5TiKY,select-board,2019-01-22,sources/data/youtube-transcripts/select-board/2019-01-22-D_x0gs5TiKY.json,2109,5519,en,auto,211262,2026-09-12T00:06:10Z
q8a5CeiEOHw,school-committee,2019-01-16,sources/data/youtube-transcripts/school-committee/2019-01-16-q8a5CeiEOHw.json,3731,9754,en,auto,372613,2026-09-10T19:09:55Z
O2TtJhjEGRo,select-board,2019-01-15,sources/data/youtube-transcripts/select-board/2019-01-15-O2TtJhjEGRo.json,2529,6935,en,auto,250336,2026-09-12T00:06:57Z
fPO8Zsgtpq0,charter-review-committee,2019-01-09,sources/data/youtube-transcripts/charter-review-committee/2019-01-09-fPO8Zsgtpq0.json,3107,10236,en,auto,316254,2026-09-11T12:24:48Z
kt5Taohq580,select-board,2019-01-08,sources/data/youtube-transcripts/select-board/2019-01-08-kt5Taohq580.json,3307,8594,en,auto,330341,2026-09-12T00:07:43Z
bHUZxMHQuXU,school-committee,2019-01-02,sources/data/youtube-transcripts/school-committee/2019-01-02-bHUZxMHQuXU.json,1186,3540,en,auto,120551,2026-09-10T19:10:41Z
xDlr3fejVzY,school-committee,2018-12-19,sources/data/youtube-transcripts/school-committee/2018-12-19-xDlr3fejVzY.json,2286,7183,en,auto,231162,2026-09-10T19:11:27Z
cZBJfv5TP6A,select-board,2018-12-18,sources/data/youtube-transcripts/select-board/2018-12-18-cZBJfv5TP6A.json,2391,6567,en,auto,242974,2026-09-12T00:08:30Z
O9Ks6IkEit4,finance-committee,2018-12-13,sources/data/youtube-transcripts/finance-committee/2018-12-13-O9Ks6IkEit4.json,1337,4157,en,auto,136054,2026-09-11T21:30:34Z
xdzKp0LZWCk,select-board,2018-12-11,sources/data/youtube-transcripts/select-board/2018-12-11-xdzKp0LZWCk.json,2675,7159,en,auto,272821,2026-09-12T00:09:16Z
ujQGXsvPGcA,school-committee,2018-12-05,sources/data/youtube-transcripts/school-committee/2018-12-05-ujQGXsvPGcA.json,1486,3978,en,auto,151196,2026-09-10T19:12:13Z
I-8lX4TQfUM,select-board,2018-12-04,sources/data/youtube-transcripts/select-board/2018-12-04-I-8lX4TQfUM.json,1967,5724,en,auto,200482,2026-09-12T00:10:02Z
y2QPbWyYt60,school-committee,2018-11-28,sources/data/youtube-transcripts/school-committee/2018-11-28-y2QPbWyYt60.json,2553,8136,en,auto,257920,2026-09-10T19:27:20Z
z_jUdWVSWWM,select-board,2018-11-20,sources/data/youtube-transcripts/select-board/2018-11-20-z_jUdWVSWWM.json,2071,5880,en,auto,210810,2026-09-12T00:10:49Z
kJU1NW37CSk,finance-committee,2018-11-08,sources/data/youtube-transcripts/finance-committee/2018-11-08-kJU1NW37CSk.json,1837,5789,en,auto,186947,2026-09-11T21:31:21Z
Ib1TyvbR73I,school-committee,2018-11-07,sources/data/youtube-transcripts/school-committee/2018-11-07-Ib1TyvbR73I.json,2389,7291,en,auto,243008,2026-09-10T19:28:06Z
RwOGh5PSoHs,select-board,2018-11-06,sources/data/youtube-transcripts/select-board/2018-11-06-RwOGh5PSoHs.json,3177,9308,en,auto,323370,2026-09-12T00:11:35Z
fK4y4V1TuKY,finance-committee,2018-10-25,sources/data/youtube-transcripts/finance-committee/2018-10-25-fK4y4V1TuKY.json,1054,3485,en,auto,107345,2026-09-11T21:32:07Z
ZoHOIQE9etI,school-committee,2018-10-17,sources/data/youtube-transcripts/school-committee/2018-10-17-ZoHOIQE9etI.json,2255,6820,en,auto,227043,2026-09-10T19:28:52Z
dYVwDNXE0S4,select-board,2018-10-16,sources/data/youtube-transcripts/select-board/2018-10-16-dYVwDNXE0S4.json,4648,12513,en,auto,473990,2026-09-12T00:12:21Z
kZby1_NV4yw,finance-committee,2018-10-11,sources/data/youtube-transcripts/finance-committee/2018-10-11-kZby1_NV4yw.json,3073,9256,en,auto,311354,2026-09-11T21:32:53Z
fXD8_Io6ZMs,select-board,2018-10-09,sources/data/youtube-transcripts/select-board/2018-10-09-fXD8_Io6ZMs.json,2390,6423,en,auto,243738,2026-09-12T00:13:07Z
9NM5CHNFfK4,school-committee,2018-10-03,sources/data/youtube-transcripts/school-committee/2018-10-03-9NM5CHNFfK4.json,2230,6704,en,auto,227128,2026-09-10T19:29:38Z
Wa2khgCtLkc,select-board,2018-10-02,sources/data/youtube-transcripts/select-board/2018-10-02-Wa2khgCtLkc.json,4101,11491,en,auto,417596,2026-09-12T00:13:54Z
U4Tev7kk83U,finance-committee,2018-09-27,sources/data/youtube-transcripts/finance-committee/2018-09-27-U4Tev7kk83U.json,863,2626,en,auto,88227,2026-09-11T21:33:39Z
fLceoMFDAzo,school-committee,2018-09-19,sources/data/youtube-transcripts/school-committee/2018-09-19-fLceoMFDAzo.json,1890,5834,en,auto,192329,2026-09-10T19:30:25Z
2lXSGaeSr8c,select-board,2018-09-18,sources/data/youtube-transcripts/select-board/2018-09-18-2lXSGaeSr8c.json,2593,6703,en,auto,263559,2026-09-12T00:14:40Z
mcmqertpzM0,finance-committee,2018-09-13,sources/data/youtube-transcripts/finance-committee/2018-09-13-mcmqertpzM0.json,1103,3493,en,auto,112158,2026-09-11T21:34:25Z
IUX-NbYZuUA,select-board,2018-09-11,sources/data/youtube-transcripts/select-board/2018-09-11-IUX-NbYZuUA.json,3081,8292,en,auto,314221,2026-09-12T00:15:27Z
2jhUTN1N-wo,school-committee,2018-09-06,sources/data/youtube-transcripts/school-committee/2018-09-06-2jhUTN1N-wo.json,3047,8559,en,auto,308569,2026-09-10T19:31:11Z
FP2C-fyFoc8,select-board,2018-09-04,sources/data/youtube-transcripts/select-board/2018-09-04-FP2C-fyFoc8.json,4107,11355,en,auto,418693,2026-09-12T00:16:13Z
